"Date","Time","Cloud Condition","Rain Condition","Brightness Condition","Cloud Value","Cloud Sensor Temperature","Rain Value","Brightness Value","Ambient Temperature","Rain Heating Percentage","Rain Sensor Temperature","Heating Status","Switch Status","Read Cycle","Timeout Errors","Safe Status","Wind Condition","Wind Value",
"2017-11-04","07:00:03","Clear","Dry","Very Light","-32.1","6.4","2406","0","6.4","10%","12.0","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:00:18","Clear","Dry","Very Light","-31.6","6.4","2407","0","6.4","10%","11.8","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:00:33","Clear","Dry","Very Light","-31.3","6.4","2406","0","6.4","10%","11.7","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:00:48","Clear","Dry","Very Light","-31.0","6.4","2406","0","6.4","10%","11.5","","Closed","2.704","1","Unsafe","Calm","0.0",
"2017-11-04","07:01:03","Clear","Dry","Very Light","-31.2","6.5","2406","0","6.5","10%","11.3","Heating UP","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:01:18","Clear","Dry","Very Light","-30.8","6.5","2432","0","6.5","12%","11.3","Heating UP","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:01:33","Clear","Dry","Very Light","-30.3","6.6","2432","0","6.6","14%","11.5","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:01:48","Clear","Dry","Very Light","-30.2","6.6","2432","0","6.6","14%","11.7","","Closed","2.627","1","Unsafe","Calm","0.0",
"2017-11-04","07:02:03","Clear","Dry","Very Light","-30.0","6.7","2432","0","6.7","14%","12.0","","Closed","2.629","1","Unsafe","Calm","0.0",
"2017-11-04","07:02:18","Clear","Dry","Very Light","-29.9","6.7","2432","0","6.7","14%","12.2","","Closed","2.713","1","Unsafe","Calm","0.0",
"2017-11-04","07:02:33","Clear","Dry","Very Light","-29.8","6.7","2432","0","6.7","14%","12.4","Heating DOWN","Closed","2.629","1","Unsafe","Calm","0.0",
"2017-11-04","07:02:48","Clear","Dry","Very Light","-29.6","6.7","2432","0","6.7","13%","12.6","Heating DOWN","Closed","2.621","1","Unsafe","Calm","0.0",
"2017-11-04","07:03:03","Clear","Dry","Very Light","-29.3","6.8","2408","0","6.8","11%","12.4","","Closed","2.627","1","Unsafe","Calm","0.0",
"2017-11-04","07:03:18","Clear","Dry","Very Light","-29.4","6.8","2409","0","6.8","11%","12.4","","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:03:33","Clear","Dry","Very Light","-29.4","6.8","2407","0","6.8","10%","12.4","","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-04","07:03:48","Clear","Dry","Very Light","-28.7","6.8","2406","0","6.8","10%","12.3","","Closed","2.690","1","Unsafe","Calm","0.0",
"2017-11-04","07:04:03","Clear","Dry","Very Light","-28.8","6.8","2406","0","6.8","10%","12.1","","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:04:18","Clear","Dry","Very Light","-28.1","6.8","2406","0","6.8","10%","12.0","","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:04:33","Clear","Dry","Very Light","-28.1","6.8","2406","0","6.8","10%","12.0","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:04:48","Clear","Dry","Very Light","-27.8","6.8","2406","0","6.8","10%","11.9","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:05:03","Clear","Dry","Very Light","-27.7","6.8","2407","0","6.8","10%","11.7","Heating UP","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-04","07:05:18","Clear","Dry","Very Light","-27.8","6.8","2410","0","6.8","11%","11.5","Heating UP","Closed","2.708","1","Unsafe","Calm","0.0",
"2017-11-04","07:05:33","Clear","Dry","Very Light","-27.4","6.7","2432","0","6.7","13%","11.4","Heating UP","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-04","07:05:48","Clear","Dry","Very Light","-26.6","6.7","2406","0","6.7","15%","11.6","","Closed","2.622","1","Unsafe","Calm","0.0",
"2017-11-04","07:06:03","Clear","Dry","Very Light","-26.7","6.7","2406","0","6.7","15%","11.6","Heating UP","Closed","2.627","1","Unsafe","Calm","0.0",
"2017-11-04","07:06:18","Clear","Dry","Very Light","-26.3","6.7","2406","0","6.7","16%","11.7","","Closed","2.627","1","Unsafe","Calm","0.0",
"2017-11-04","07:06:33","Clear","Dry","Very Light","-26.1","6.6","2405","0","6.6","16%","11.9","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:06:48","Clear","Dry","Very Light","-25.8","6.6","2405","0","6.6","16%","12.1","","Closed","2.698","1","Unsafe","Calm","0.0",
"2017-11-04","07:07:03","Clear","Dry","Very Light","-25.5","6.7","2405","0","6.7","16%","12.3","Heating DOWN","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:07:18","Clear","Dry","Very Light","-25.7","6.6","2406","0","6.6","15%","12.2","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:07:33","Clear","Dry","Very Light","-25.1","6.6","2406","0","6.6","15%","12.3","Heating DOWN","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:07:48","Clear","Dry","Very Light","-24.7","6.7","2432","0","6.7","14%","12.5","Heating DOWN","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-04","07:08:03","Clear","Dry","Very Light","-24.8","6.7","2432","0","6.7","12%","12.5","Heating DOWN","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:08:18","Clear","Dry","Very Light","-24.8","6.7","2409","0","6.7","11%","12.4","","Closed","2.790","1","Unsafe","Calm","0.0",
"2017-11-04","07:08:33","Clear","Dry","Very Light","-24.6","6.7","2408","0","6.7","11%","12.2","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:08:48","Clear","Dry","Very Light","-24.9","6.7","2409","0","6.7","11%","12.1","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:09:03","Clear","Dry","Very Light","-24.5","6.7","2409","0","6.7","11%","12.0","","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-04","07:09:18","Clear","Dry","Very Light","-24.8","6.7","2409","0","6.7","11%","12.0","","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:09:33","Clear","Dry","Very Light","-24.9","6.8","2409","0","6.8","11%","12.0","","Closed","2.620","1","Unsafe","Calm","0.0",
"2017-11-04","07:09:48","Clear","Dry","Very Light","-25.4","6.8","2408","0","6.8","11%","12.0","","Closed","2.700","1","Unsafe","Calm","0.0",
"2017-11-04","07:10:03","Clear","Dry","Very Light","-25.5","6.8","2409","0","6.8","11%","11.9","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:10:18","Clear","Dry","Very Light","-25.5","6.8","2409","0","6.8","11%","12.0","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:10:33","Clear","Dry","Very Light","-26.1","6.8","2408","0","6.8","11%","12.1","","Closed","2.628","1","Unsafe","Calm","0.0",
"2017-11-04","07:10:48","Clear","Dry","Very Light","-26.0","6.8","2409","0","6.8","11%","12.0","","Closed","2.628","1","Unsafe","Calm","0.0",
"2017-11-04","07:11:03","Clear","Dry","Very Light","-26.4","6.8","2409","0","6.8","11%","12.0","","Closed","2.632","1","Unsafe","Calm","0.0",
"2017-11-04","07:11:18","Clear","Dry","Very Light","-27.1","6.8","2409","0","6.8","11%","11.9","","Closed","2.698","1","Unsafe","Calm","0.0",
"2017-11-04","07:11:33","Clear","Dry","Very Light","-27.2","6.8","2409","0","6.8","11%","11.8","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:11:48","Clear","Dry","Very Light","-27.3","6.8","2409","0","6.8","11%","11.6","Heating UP","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:12:03","Clear","Dry","Very Light","-27.2","6.7","2432","0","6.7","12%","11.6","Heating UP","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:12:18","Clear","Dry","Very Light","-27.4","6.7","2432","0","6.7","13%","11.6","Heating UP","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:12:33","Clear","Dry","Very Light","-27.2","6.7","2432","0","6.7","14%","11.8","","Closed","2.628","1","Unsafe","Calm","0.0",
"2017-11-04","07:12:48","Clear","Dry","Very Light","-27.2","6.8","2432","0","6.8","14%","11.9","","Closed","2.706","1","Unsafe","Calm","0.0",
"2017-11-04","07:13:03","Clear","Dry","Very Light","-27.0","6.8","2432","0","6.8","14%","12.0","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:13:18","Clear","Dry","Very Light","-27.3","6.8","2432","0","6.8","14%","12.2","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:13:33","Clear","Dry","Very Light","-27.4","6.8","2432","0","6.8","14%","12.3","","Closed","2.629","1","Unsafe","Calm","0.0",
"2017-11-04","07:13:48","Clear","Dry","Very Light","-27.3","6.8","2432","0","6.8","14%","12.4","","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-04","07:14:03","Clear","Dry","Very Light","-27.9","6.8","2432","0","6.8","14%","12.5","Heating DOWN","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:14:18","Clear","Dry","Very Light","-28.1","6.9","2432","0","6.9","13%","12.5","Heating DOWN","Closed","2.690","1","Unsafe","Calm","0.0",
"2017-11-04","07:14:33","Clear","Dry","Very Light","-28.6","6.9","2432","0","6.9","12%","12.4","","Closed","2.630","1","Unsafe","Calm","0.0",
"2017-11-04","07:14:48","Clear","Dry","Very Light","-28.8","6.9","2432","0","6.9","12%","12.2","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:15:03","Clear","Dry","Very Light","-29.4","7.0","2432","0","7.0","12%","12.2","","Closed","2.631","1","Unsafe","Calm","0.0",
"2017-11-04","07:15:18","Clear","Dry","Very Light","-29.8","7.0","2432","0","7.0","12%","12.2","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:15:33","Clear","Dry","Very Light","-30.3","7.0","2432","0","7.0","12%","12.2","","Closed","2.629","1","Unsafe","Calm","0.0",
"2017-11-04","07:15:48","Clear","Dry","Very Light","-31.0","7.0","2432","0","7.0","12%","12.2","","Closed","2.697","1","Unsafe","Calm","0.0",
"2017-11-04","07:16:03","Clear","Dry","Very Light","-31.2","7.0","2432","0","7.0","12%","12.3","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:16:18","Clear","Dry","Very Light","-31.4","7.0","2432","0","7.0","12%","12.4","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:16:33","Clear","Dry","Very Light","-31.7","7.1","2432","0","7.1","12%","12.4","","Closed","2.628","1","Unsafe","Calm","0.0",
"2017-11-04","07:16:48","Clear","Dry","Very Light","-32.0","7.1","2432","0","7.1","12%","12.5","","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-04","07:17:03","Clear","Dry","Very Light","-32.1","7.1","2432","0","7.1","12%","12.6","","Closed","2.622","1","Unsafe","Calm","0.0",
"2017-11-04","07:17:18","Clear","Dry","Very Light","-32.3","7.1","2432","0","7.1","12%","12.8","Heating DOWN","Closed","2.716","1","Unsafe","Calm","0.0",
"2017-11-04","07:17:33","Clear","Dry","Very Light","-32.8","7.1","2408","0","7.1","11%","12.8","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:17:48","Clear","Dry","Very Light","-32.7","7.1","2406","0","7.1","10%","12.8","","Closed","2.637","1","Unsafe","Calm","0.0",
"2017-11-04","07:18:03","Clear","Dry","Very Light","-32.8","7.2","2406","0","7.2","10%","12.6","","Closed","2.630","1","Unsafe","Calm","0.0",
"2017-11-04","07:18:18","Clear","Dry","Very Light","-33.0","7.2","2407","0","7.2","10%","12.6","","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:18:33","Clear","Dry","Very Light","-32.9","7.1","2407","0","7.1","10%","12.6","","Closed","2.622","1","Unsafe","Calm","0.0",
"2017-11-04","07:18:50","Clear","Dry","Very Light","-32.9","7.2","2406","0","7.2","10%","12.5","","Closed","4.603","1","Unsafe","Calm","0.0",
"2017-11-04","07:19:03","Clear","Dry","Very Light","-33.1","7.2","2406","0","7.2","10%","12.4","","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:19:18","Clear","Dry","Very Light","-32.9","7.1","2407","0","7.1","10%","12.3","","Closed","2.627","1","Unsafe","Calm","0.0",
"2017-11-04","07:19:33","Clear","Dry","Very Light","-33.0","7.1","2406","0","7.1","10%","12.0","Heating UP","Closed","2.628","1","Unsafe","Calm","0.0",
"2017-11-04","07:19:48","Clear","Dry","Very Light","-32.7","7.1","2409","0","7.1","11%","12.0","Heating UP","Closed","2.629","1","Unsafe","Calm","0.0",
"2017-11-04","07:20:03","Clear","Dry","Very Light","-33.0","7.1","2432","0","7.1","12%","12.0","Heating UP","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:20:18","Clear","Dry","Very Light","-32.9","7.1","2432","0","7.1","13%","12.1","","Closed","2.703","1","Unsafe","Calm","0.0",
"2017-11-04","07:20:33","Clear","Dry","Very Light","-32.6","7.1","2432","0","7.1","13%","12.1","","Closed","2.628","1","Unsafe","Calm","0.0",
"2017-11-04","07:20:48","Clear","Dry","Very Light","-32.1","7.1","2432","0","7.1","13%","12.2","","Closed","2.630","1","Unsafe","Calm","0.0",
"2017-11-04","07:21:03","Clear","Dry","Very Light","-32.8","7.1","2432","0","7.1","13%","12.3","","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:21:18","Clear","Dry","Very Light","-32.0","7.0","2432","0","7.0","13%","12.2","","Closed","2.621","1","Unsafe","Calm","0.0",
"2017-11-04","07:21:33","Clear","Dry","Very Light","-32.5","7.0","2432","0","7.0","13%","12.2","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:21:48","Clear","Dry","Very Light","-31.9","7.0","2432","0","7.0","13%","12.2","","Closed","2.691","1","Unsafe","Calm","0.0",
"2017-11-04","07:22:03","Clear","Dry","Very Light","-31.8","7.0","2432","0","7.0","13%","12.3","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:22:18","Clear","Dry","Very Light","-31.7","7.0","2432","0","7.0","13%","12.2","","Closed","2.628","1","Unsafe","Calm","0.0",
"2017-11-04","07:22:33","Clear","Dry","Very Light","-31.1","7.0","2432","0","7.0","13%","12.3","","Closed","2.622","1","Unsafe","Calm","0.0",
"2017-11-04","07:22:48","Clear","Dry","Very Light","-30.6","7.0","2432","0","7.0","13%","12.5","","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-04","07:23:03","Clear","Dry","Very Light","-30.6","7.0","2432","0","7.0","13%","12.6","Heating DOWN","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:23:18","Clear","Dry","Very Light","-30.5","7.0","2432","0","7.0","12%","12.7","Heating DOWN","Closed","2.713","1","Unsafe","Calm","0.0",
"2017-11-04","07:23:33","Clear","Dry","Very Light","-30.7","7.0","2408","0","7.0","11%","12.5","","Closed","2.622","1","Unsafe","Calm","0.0",
"2017-11-04","07:23:48","Clear","Dry","Very Light","-29.9","7.0","2408","0","7.0","11%","12.4","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:24:03","Clear","Dry","Very Light","-30.3","7.0","2408","0","7.0","11%","12.4","","Closed","2.629","1","Unsafe","Calm","0.0",
"2017-11-04","07:24:18","Clear","Dry","Very Light","-29.7","7.0","2408","0","7.0","11%","12.4","","Closed","2.628","1","Unsafe","Calm","0.0",
"2017-11-04","07:24:33","Clear","Dry","Very Light","-30.1","7.0","2408","0","7.0","11%","12.4","","Closed","2.628","1","Unsafe","Calm","0.0",
"2017-11-04","07:24:48","Clear","Dry","Very Light","-29.5","7.0","2407","0","7.0","11%","12.4","","Closed","2.712","1","Unsafe","Calm","0.0",
"2017-11-04","07:25:03","Clear","Dry","Very Light","-29.2","7.0","2407","0","7.0","11%","12.5","","Closed","2.627","1","Unsafe","Calm","0.0",
"2017-11-04","07:25:18","Clear","Dry","Very Light","-29.2","7.0","2407","0","7.0","11%","12.6","","Closed","2.628","1","Unsafe","Calm","0.0",
"2017-11-04","07:25:33","Clear","Dry","Very Light","-28.8","7.1","2406","0","7.1","10%","12.6","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:25:48","Clear","Dry","Very Light","-29.0","7.1","2407","0","7.1","10%","12.7","","Closed","2.631","1","Unsafe","Calm","0.0",
"2017-11-04","07:26:03","Clear","Dry","Very Light","-28.7","7.1","2406","0","7.1","10%","12.8","","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-04","07:26:18","Clear","Dry","Very Light","-29.3","7.1","2407","0","7.1","10%","12.8","","Closed","2.712","1","Unsafe","Calm","0.0",
"2017-11-04","07:26:33","Clear","Dry","Very Light","-29.1","7.1","2406","0","7.1","10%","12.8","","Closed","2.622","1","Unsafe","Calm","0.0",
"2017-11-04","07:26:48","Clear","Dry","Very Light","-29.3","7.1","2407","0","7.1","10%","12.7","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:27:03","Clear","Dry","Very Light","-29.5","7.1","2406","0","7.1","10%","12.7","","Closed","2.632","1","Unsafe","Calm","0.0",
"2017-11-04","07:27:18","Clear","Dry","Very Light","-29.7","7.1","2406","0","7.1","10%","12.8","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:27:33","Clear","Dry","Very Light","-30.0","7.1","2407","0","7.1","10%","12.7","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:27:48","Clear","Dry","Very Light","-30.8","7.1","2406","0","7.1","10%","12.6","","Closed","2.707","1","Unsafe","Calm","0.0",
"2017-11-04","07:28:03","Clear","Dry","Very Light","-30.6","7.1","2406","0","7.1","10%","12.4","","Closed","2.619","1","Unsafe","Calm","0.0",
"2017-11-04","07:28:18","Clear","Dry","Very Light","-31.4","7.1","2407","0","7.1","10%","12.1","","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:28:33","Clear","Dry","Very Light","-31.3","7.0","2406","0","7.0","10%","11.9","Heating UP","Closed","2.634","1","Unsafe","Calm","0.0",
"2017-11-04","07:28:48","Clear","Dry","Very Light","-31.7","7.0","2408","0","7.0","11%","11.7","Heating UP","Closed","2.629","1","Unsafe","Calm","0.0",
"2017-11-04","07:29:03","Clear","Dry","Very Light","-31.3","6.9","2432","0","6.9","13%","11.7","Heating UP","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:29:18","Clear","Dry","Very Light","-31.8","6.9","2432","0","6.9","14%","11.8","","Closed","2.710","1","Unsafe","Calm","0.0",
"2017-11-04","07:29:33","Clear","Dry","Very Light","-32.0","6.9","2432","0","6.9","14%","11.9","","Closed","2.622","1","Unsafe","Calm","0.0",
"2017-11-04","07:29:48","Clear","Dry","Very Light","-32.3","6.8","2432","0","6.8","14%","11.8","Heating UP","Closed","2.627","1","Unsafe","Calm","0.0",
"2017-11-04","07:30:03","Clear","Dry","Very Light","-32.3","6.8","2406","0","6.8","15%","11.8","","Closed","2.628","1","Unsafe","Calm","0.0",
"2017-11-04","07:30:18","Clear","Dry","Very Light","-31.4","6.8","2406","0","6.8","15%","12.0","","Closed","2.630","1","Unsafe","Calm","0.0",
"2017-11-04","07:30:33","Clear","Dry","Very Light","-32.0","6.8","2406","0","6.8","15%","12.3","","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:30:48","Clear","Dry","Very Light","-32.3","6.8","2407","0","6.8","15%","12.5","Heating DOWN","Closed","2.695","1","Unsafe","Calm","0.0",
"2017-11-04","07:31:03","Clear","Dry","Very Light","-32.0","6.9","2432","0","6.9","14%","12.6","Heating DOWN","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-04","07:31:18","Clear","Dry","Very Light","-32.3","6.9","2432","0","6.9","13%","12.7","Heating DOWN","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-04","07:31:33","Clear","Dry","Very Light","-32.7","6.9","2406","0","6.9","11%","12.6","","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:31:48","Clear","Dry","Very Light","-32.7","6.9","2406","0","6.9","11%","12.5","","Closed","2.622","1","Unsafe","Calm","0.0",
"2017-11-04","07:32:03","Clear","Dry","Very Light","-32.6","6.9","2406","0","6.9","11%","12.2","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-04","07:32:18","Clear","Dry","Very Light","-33.0","7.0","2406","0","7.0","11%","12.3","","Closed","2.708","1","Unsafe","Calm","0.0",
"2017-11-04","07:32:33","Clear","Dry","Very Light","-32.9","7.0","2406","0","7.0","11%","12.2","","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:32:48","Clear","Dry","Very Light","-33.1","7.0","2406","0","7.0","11%","12.1","","Closed","2.628","1","Unsafe","Calm","0.0",
"2017-11-04","07:33:03","Clear","Dry","Very Light","-33.3","7.0","2407","0","7.0","11%","12.2","","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-04","07:33:18","Clear","Dry","Very Light","-33.2","7.0","2406","0","7.0","11%","12.2","","Closed","2.631","1","Unsafe","Calm","0.0",
"2017-11-04","07:33:33","Clear","Dry","Very Light","-33.6","7.0","2406","0","7.0","11%","12.2","","Closed","2.624","1","Unsafe","Calm","0.0",
